,spk,txt,emo,tense,emo_address,wav_address
7069,1058,IEO,FEA,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_IEO_FEA_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_IEO_FEA_LO.wav
7070,1051,WSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1051_WSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1051_WSI_SAD_XX.wav
7071,1070,IEO,FEA,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_IEO_FEA_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_IEO_FEA_MD.wav
7072,1037,IEO,HAP,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_IEO_HAP_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_IEO_HAP_HI.wav
7073,1076,IEO,ANG,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_IEO_ANG_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_IEO_ANG_MD.wav
7074,1082,TAI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1082_TAI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1082_TAI_HAP_XX.wav
7075,1025,TIE,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_TIE_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_TIE_SAD_XX.wav
7076,1016,TAI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1016_TAI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1016_TAI_FEA_XX.wav
7077,1026,ITS,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1026_ITS_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1026_ITS_HAP_XX.wav
7078,1078,TIE,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1078_TIE_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1078_TIE_DIS_XX.wav
7079,1090,ITS,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1090_ITS_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1090_ITS_NEU_XX.wav
7080,1045,TSI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1045_TSI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1045_TSI_NEU_XX.wav
7081,1020,IWW,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1020_IWW_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1020_IWW_NEU_XX.wav
7082,1031,IOM,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1031_IOM_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1031_IOM_NEU_XX.wav
7083,1003,TAI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_TAI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_TAI_DIS_XX.wav
7084,1087,IWL,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1087_IWL_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1087_IWL_ANG_XX.wav
7085,1086,MTI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_MTI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_MTI_HAP_XX.wav
7086,1065,IEO,SAD,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1065_IEO_SAD_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1065_IEO_SAD_MD.wav
7087,1007,MTI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_MTI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_MTI_DIS_XX.wav
7088,1076,TAI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_TAI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_TAI_ANG_XX.wav
7089,1076,IWL,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_IWL_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_IWL_SAD_XX.wav
7090,1012,IEO,DIS,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1012_IEO_DIS_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1012_IEO_DIS_HI.wav
7091,1006,WSI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1006_WSI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1006_WSI_NEU_XX.wav
7092,1059,DFA,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1059_DFA_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1059_DFA_NEU_XX.wav
7093,1001,ITS,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1001_ITS_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1001_ITS_DIS_XX.wav
7094,1070,TAI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_TAI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_TAI_FEA_XX.wav
7095,1080,ITS,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1080_ITS_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1080_ITS_HAP_XX.wav
7096,1040,ITH,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_ITH_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_ITH_NEU_XX.wav
7097,1014,ITS,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_ITS_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_ITS_FEA_XX.wav
7098,1021,IOM,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1021_IOM_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1021_IOM_HAP_XX.wav
7099,1091,IEO,HAP,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1091_IEO_HAP_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1091_IEO_HAP_HI.wav
7100,1025,IEO,FEA,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_IEO_FEA_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_IEO_FEA_HI.wav
7101,1035,TSI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1035_TSI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1035_TSI_HAP_XX.wav
7102,1010,IWW,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1010_IWW_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1010_IWW_HAP_XX.wav
7103,1056,TAI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_TAI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_TAI_NEU_XX.wav
7104,1060,ITH,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1060_ITH_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1060_ITH_ANG_XX.wav
7105,1060,TIE,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1060_TIE_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1060_TIE_HAP_XX.wav
7106,1026,WSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1026_WSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1026_WSI_ANG_XX.wav
7107,1079,DFA,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1079_DFA_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1079_DFA_ANG_XX.wav
7108,1057,IWL,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1057_IWL_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1057_IWL_HAP_XX.wav
7109,1082,IWW,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1082_IWW_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1082_IWW_DIS_XX.wav
7110,1039,IEO,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1039_IEO_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1039_IEO_NEU_XX.wav
7111,1060,DFA,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1060_DFA_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1060_DFA_DIS_XX.wav
7112,1046,IEO,HAP,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1046_IEO_HAP_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1046_IEO_HAP_MD.wav
7113,1020,WSI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1020_WSI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1020_WSI_FEA_XX.wav
7114,1054,TSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1054_TSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1054_TSI_SAD_XX.wav
7115,1040,IOM,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_IOM_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_IOM_SAD_XX.wav
7116,1073,DFA,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1073_DFA_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1073_DFA_FEA_XX.wav
7117,1048,ITH,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1048_ITH_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1048_ITH_DIS_XX.wav
7118,1052,TIE,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1052_TIE_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1052_TIE_NEU_XX.wav
7119,1022,IWW,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1022_IWW_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1022_IWW_ANG_XX.wav
7120,1047,TSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1047_TSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1047_TSI_ANG_XX.wav
7121,1033,IOM,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1033_IOM_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1033_IOM_ANG_XX.wav
7122,1083,TAI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1083_TAI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1083_TAI_SAD_XX.wav
7123,1041,TSI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1041_TSI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1041_TSI_FEA_XX.wav
7124,1049,IWL,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1049_IWL_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1049_IWL_NEU_XX.wav
7125,1027,ITS,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_ITS_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_ITS_SAD_XX.wav
7126,1089,IWW,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1089_IWW_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1089_IWW_HAP_XX.wav
7127,1067,DFA,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_DFA_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_DFA_HAP_XX.wav
7128,1038,IEO,SAD,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1038_IEO_SAD_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1038_IEO_SAD_HI.wav
7129,1014,WSI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_WSI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_WSI_HAP_XX.wav
7130,1002,IWW,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1002_IWW_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1002_IWW_NEU_XX.wav
7131,1027,TSI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_TSI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_TSI_NEU_XX.wav
7132,1013,IOM,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1013_IOM_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1013_IOM_NEU_XX.wav
7133,1069,IWL,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1069_IWL_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1069_IWL_ANG_XX.wav
7134,1072,ITS,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1072_ITS_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1072_ITS_NEU_XX.wav
7135,1019,IEO,HAP,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1019_IEO_HAP_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1019_IEO_HAP_HI.wav
7136,1058,IEO,ANG,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_IEO_ANG_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_IEO_ANG_MD.wav
7137,1008,ITS,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1008_ITS_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1008_ITS_HAP_XX.wav
7138,1007,TIE,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_TIE_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_TIE_SAD_XX.wav
7139,1064,TAI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_TAI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_TAI_HAP_XX.wav
7140,1086,WSI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_WSI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_WSI_DIS_XX.wav
7141,1078,MTI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1078_MTI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1078_MTI_NEU_XX.wav
7142,1027,IEO,DIS,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_IEO_DIS_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_IEO_DIS_LO.wav
7143,1063,IWL,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1063_IWL_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1063_IWL_FEA_XX.wav
7144,1072,TIE,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1072_TIE_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1072_TIE_ANG_XX.wav
7145,1033,WSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1033_WSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1033_WSI_SAD_XX.wav
7146,1086,DFA,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_DFA_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_DFA_SAD_XX.wav
7147,1052,IEO,FEA,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1052_IEO_FEA_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1052_IEO_FEA_MD.wav
7148,1050,IWL,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_IWL_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_IWL_DIS_XX.wav
7149,1043,MTI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1043_MTI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1043_MTI_DIS_XX.wav
7150,1067,IEO,ANG,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_IEO_ANG_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_IEO_ANG_HI.wav
7151,1056,ITS,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_ITS_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_ITS_ANG_XX.wav
7152,1089,IEO,SAD,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1089_IEO_SAD_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1089_IEO_SAD_LO.wav
7153,1016,TIE,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1016_TIE_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1016_TIE_NEU_XX.wav
7154,1056,MTI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_MTI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_MTI_FEA_XX.wav
7155,1050,ITS,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_ITS_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_ITS_FEA_XX.wav
7156,1005,TSI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1005_TSI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1005_TSI_FEA_XX.wav
7157,1047,TAI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1047_TAI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1047_TAI_SAD_XX.wav
7158,1071,TSI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1071_TSI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1071_TSI_HAP_XX.wav
7159,1061,IEO,FEA,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_IEO_FEA_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_IEO_FEA_HI.wav
7160,1012,ITH,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1012_ITH_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1012_ITH_HAP_XX.wav
7161,1042,WSI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1042_WSI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1042_WSI_NEU_XX.wav
7162,1028,TAI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1028_TAI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1028_TAI_HAP_XX.wav
7163,1003,IEO,ANG,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_IEO_ANG_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_IEO_ANG_LO.wav
7164,1062,WSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1062_WSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1062_WSI_ANG_XX.wav
7165,1030,TIE,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_TIE_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_TIE_FEA_XX.wav
7166,1036,ITS,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1036_ITS_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1036_ITS_NEU_XX.wav
7167,1090,TSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1090_TSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1090_TSI_SAD_XX.wav
7168,1082,IEO,HAP,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1082_IEO_HAP_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1082_IEO_HAP_MD.wav
7169,1016,IEO,FEA,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1016_IEO_FEA_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1016_IEO_FEA_MD.wav
7170,1014,IWL,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_IWL_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_IWL_DIS_XX.wav
7171,1084,ITH,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_ITH_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_ITH_DIS_XX.wav
7172,1003,IEO,DIS,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_IEO_DIS_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_IEO_DIS_MD.wav
7173,1027,IWL,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_IWL_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_IWL_FEA_XX.wav
7174,1075,IEO,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1075_IEO_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1075_IEO_NEU_XX.wav
7175,1036,TIE,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1036_TIE_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1036_TIE_ANG_XX.wav
7176,1031,ITH,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1031_ITH_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1031_ITH_SAD_XX.wav
7177,1024,TIE,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1024_TIE_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1024_TIE_HAP_XX.wav
7178,1083,TSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1083_TSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1083_TSI_ANG_XX.wav
7179,1024,ITH,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1024_ITH_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1024_ITH_ANG_XX.wav
7180,1069,MTI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1069_MTI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1069_MTI_SAD_XX.wav
7181,1059,IWW,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1059_IWW_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1059_IWW_FEA_XX.wav
7182,1085,IWL,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1085_IWL_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1085_IWL_NEU_XX.wav
7183,1063,ITS,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1063_ITS_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1063_ITS_SAD_XX.wav
7184,1018,TSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1018_TSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1018_TSI_SAD_XX.wav
7185,1037,DFA,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_DFA_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_DFA_FEA_XX.wav
7186,1050,WSI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_WSI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_WSI_HAP_XX.wav
7187,1004,IOM,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1004_IOM_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1004_IOM_SAD_XX.wav
7188,1074,IEO,SAD,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1074_IEO_SAD_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1074_IEO_SAD_HI.wav
7189,1046,IWW,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1046_IWW_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1046_IWW_DIS_XX.wav
